race_eth_code,median_income,affordability_ratio,ave_fam_size
1,26897.0,0.2777652,3.27
2,67545.0,0.1106085,3.27
1,52652.0,0.1418949,3.27
1,34410.0,0.2171186,3.27
1,26413.0,0.285246,3.25
1,17778.0,0.4237935,3.25
2,91250.0,0.0825666,3.25
1,21044.0,0.3580214,3.25
1,9375.0,0.8847982,3.63
1,28654.0,0.2894878,3.63
2,16020.0,0.5177892,3.63
1,16956.0,0.4892064,3.63
1,13125.0,0.6913514,4.23
1,11607.0,0.7817685,4.23
1,42768.0,0.1768139,3.33
1,43281.0,0.1747182,3.33
1,38518.0,0.1963232,3.33
1,25749.0,0.2936805,3.33
1,33393.0,0.226454,3.33
2,55196.0,0.1370023,3.33
1,35349.0,0.2139234,3.33
1,39219.0,0.1928142,3.33
1,34520.0,0.2190608,3.33
1,5694.0,1.5070459,3.94
2,51429.0,0.1668537,3.94
1,33269.0,0.2579314,3.94
1,41696.0,0.1729761,3.07
2,50369.0,0.1431915,3.07
1,48851.0,0.147641,3.07
1,26818.0,0.25913,3.09
1,34566.0,0.2010458,3.09
1,30934.0,0.2246508,3.09
2,34931.0,0.198945,3.09
1,62321.0,0.1115089,3.09
1,32518.0,0.2137077,3.09
1,37321.0,0.2092844,3.29
1,44548.0,0.1753323,3.29
2,49426.0,0.1580282,3.29
1,44920.0,0.1738803,3.29
1,30288.0,0.1843178,2.52
2,34167.0,0.1633921,2.52
1,32721.0,0.1706126,2.52
1,95769.0,0.0714354,3.26
1,34648.0,0.1974515,3.26
1,23245.0,0.2943128,3.26
2,44583.0,0.1534509,3.26
1,23929.0,0.2859,3.26
1,29052.0,0.2354847,3.26
1,38295.0,0.1622655,2.51
2,93750.0,0.0662822,2.51
1,52045.0,0.1193959,2.51
1,6528.0,1.2254062,3.3
1,53594.0,0.1198727,2.85
1,41136.0,0.1561761,2.85
1,23854.0,0.2693242,2.85
1,19886.0,0.3230644,2.85
2,67237.0,0.0955495,2.85
1,105238.0,0.061047,2.85
1,52008.0,0.1235283,2.85
1,40093.0,0.1705915,3.26
2,70341.0,0.0788592,2.57
1,72386.0,0.0766314,2.57
1,40093.0,0.1705915,3.26
1,19615.0,0.3505683,3.17
1,23275.0,0.2954414,3.17
1,13750.0,0.5001016,3.17
2,48000.0,0.1432583,3.17
1,20639.0,0.3331749,3.17
2,41875.0,0.1453003,2.88
1,41875.0,0.1453003,2.88
1,46174.0,0.138856,2.85
1,24527.0,0.2614073,2.85
2,70625.0,0.0907828,2.85
1,39186.0,0.1636181,2.85
1,102628.0,0.059825,2.66
1,55395.0,0.1108352,2.66
2,66696.0,0.0920552,2.66
1,69265.0,0.088641,2.66
1,67540.0,0.0909049,2.66
1,12461.0,0.6560254,3.84
2,40795.0,0.2003857,3.84
1,15840.0,0.5160816,3.84
1,33125.0,0.2879728,4.17
1,22292.0,0.4279158,4.17
1,24582.0,0.3880522,4.17
2,36983.0,0.257932,4.17
1,22417.0,0.4255297,4.17
1,26610.0,0.358478,4.17
1,22273.0,0.3020544,2.97
2,30938.0,0.2174561,2.97
1,26801.0,0.2510226,2.97
1,37117.0,0.1932906,3.12
1,11941.0,0.6008179,3.12
1,40606.0,0.1766824,3.12
2,60000.0,0.1195728,3.12
1,33080.0,0.2168793,3.12
1,39922.0,0.1797096,3.12
1,52130.0,0.1439824,3.15
1,29917.0,0.2508876,3.15
1,27989.0,0.2681698,3.15
2,51307.0,0.146292,3.15
1,44427.0,0.1689469,3.15
1,43557.0,0.1723214,3.15
1,21750.0,0.2679559,2.61
2,39479.0,0.1476238,2.61
1,12167.0,0.4790039,2.61
1,36050.0,0.1616655,2.61
1,33269.0,0.2846602,4.0
2,39886.0,0.2374357,4.0
1,35268.0,0.2685256,4.0
2,11599.0,0.6980205,3.37
1,11599.0,0.6980205,3.37
1,36111.0,0.2251463,3.64
1,35500.0,0.2290213,3.64
1,24327.0,0.3342071,3.64
2,25295.0,0.3214176,3.64
1,67727.0,0.1200445,3.64
1,25147.0,0.3233092,3.64
1,44735.0,0.1434965,2.67
1,29389.0,0.2184258,2.67
1,22171.0,0.2895366,2.67
2,56280.0,0.1140603,2.67
1,49028.0,0.1309316,2.67
1,44631.0,0.1438309,2.67
1,20189.0,0.4208746,3.7
2,34886.0,0.2435658,3.7
1,22099.0,0.3844987,3.7
2,77375.0,0.1241706,3.86
1,19429.0,0.4945029,3.86
1,31000.0,0.2251821,3.14
1,15163.0,0.4603736,3.14
1,25858.0,0.2699608,3.14
2,36091.0,0.1934179,3.14
1,12008.0,0.5813329,3.14
1,32137.0,0.2172152,3.14
2,14500.0,0.3927006,2.36
1,14500.0,0.3927006,2.36
2,54958.0,0.1443724,3.33
1,58060.0,0.136659,3.33
1,37971.0,0.1688726,3.03
2,34470.0,0.1860244,3.03
1,27552.0,0.2327331,3.03
1,32917.0,0.1948009,3.03
2,39934.0,0.1543585,2.69
1,51188.0,0.1204218,2.69
1,115938.0,0.0605721,2.99
2,29085.0,0.2414513,2.99
1,76979.0,0.0912276,2.99
1,26667.0,0.2669575,2.87
2,36977.0,0.1407272,2.16
1,36977.0,0.1407272,2.16
2,36797.0,0.1827251,2.9
1,36172.0,0.1858823,2.9
2,41458.0,0.1459919,2.6
1,39132.0,0.1546696,2.6
1,19286.0,0.3283103,2.62
2,76250.0,0.0739051,2.4
1,28906.0,0.1949515,2.4
1,92125.0,0.0653485,2.5
2,60417.0,0.0996447,2.5
1,87614.0,0.0687132,2.5
1,84732.0,0.0873828,3.34
1,45250.0,0.1636269,3.34
1,26086.0,0.2838349,3.34
2,40099.0,0.1846459,3.34
1,31344.0,0.2362212,3.34
1,34216.0,0.2163934,3.34
1,34653.0,0.1780703,2.65
2,31831.0,0.1938573,2.65
1,33623.0,0.1835253,2.65
1,14348.0,0.6324389,4.47
1,13152.0,0.6899508,4.47
1,15332.0,0.5015823,3.5
2,19545.0,0.3934643,3.5
1,15969.0,0.4815743,3.5
1,3795.0,1.7020196,3.23
1,5585.0,1.15652,3.23
1,13017.0,0.7051287,4.02
2,21282.0,0.4312875,4.02
1,14871.0,0.6172188,4.02
2,102976.0,0.0677686,2.91
1,102976.0,0.0677686,2.91
2,17366.0,0.4607508,3.44
1,17366.0,0.4607508,3.44
2,28750.0,0.192605,2.45
1,28750.0,0.192605,2.45
2,30884.0,0.2517796,3.62
1,24167.0,0.3217595,3.62
2,15323.0,0.4470532,2.98
1,15323.0,0.4470532,2.98
1,66471.0,0.0905582,2.77
2,54375.0,0.1107033,2.77
1,65151.0,0.092393,2.77
1,40208.0,0.202887,3.38
1,40451.0,0.2016682,3.38
2,69917.0,0.1166766,3.38
1,42240.0,0.1931269,3.38
1,44661.0,0.1644038,3.06
1,37969.0,0.1933798,3.06
2,54890.0,0.1337664,3.06
1,35781.0,0.205205,3.06
1,47034.0,0.1561092,3.06
1,15921.0,0.3482017,2.58
2,69632.0,0.0796145,2.58
1,67868.0,0.0816838,2.58
1,16866.0,0.4816807,3.67
2,43750.0,0.185692,3.67
1,20579.0,0.3947727,3.67
2,67784.0,0.1002366,2.91
1,52961.0,0.1282914,2.91
2,56302.0,0.1163815,2.71
1,76635.0,0.0855029,2.71
2,23304.0,0.2285363,2.34
1,23304.0,0.2285363,2.34
1,9176.0,0.5692685,2.29
2,24563.0,0.2126616,2.29
1,24406.0,0.2140296,2.29
2,28375.0,0.1433238,2.02
1,28375.0,0.1433238,2.02
1,12379.0,0.7719975,4.29
1,11048.0,0.8650034,4.29
1,6761.0,1.4222709,4.27
1,29010.0,0.331471,4.27
2,77679.0,0.1237912,4.27
1,28073.0,0.3425346,4.27
1,21796.0,0.4065243,3.8
2,21855.0,0.4054268,3.8
1,21685.0,0.4086052,3.8
1,13678.0,0.4932836,3.0
2,48250.0,0.1398369,3.0
1,20760.0,0.3250064,3.0
1,24509.0,0.379576,3.84
1,24196.0,0.3844862,3.84
1,30703.0,0.2922589,3.97
2,14554.0,0.6165469,3.97
1,16121.0,0.5566171,3.97
1,41250.0,0.1521016,2.62
1,70550.0,0.0889325,2.62
2,61894.0,0.1013699,2.62
1,47951.0,0.1308458,2.62
1,54732.0,0.1146348,2.62
1,66304.0,0.1121901,3.29
1,76051.0,0.0978113,3.29
1,44643.0,0.1666252,3.29
2,55357.0,0.1343759,3.29
1,102778.0,0.0723759,3.29
1,50385.0,0.1476362,3.29
1,63750.0,0.1400619,3.59
1,28750.0,0.3105721,3.59
1,30250.0,0.2951719,3.59
1,41786.0,0.2734983,4.67
1,31741.0,0.3600517,4.67
1,33135.0,0.3449042,4.67
1,32236.0,0.2718025,3.73
2,46447.0,0.1886414,3.73
1,32357.0,0.2707861,3.73
1,33361.0,0.1921746,3.13
1,30673.0,0.2090157,3.13
2,10536.0,0.766139,3.36
2,35865.0,0.1787575,3.13
1,14688.0,0.4364881,3.13
1,31821.0,0.2014751,3.13
1,10536.0,0.766139,3.36
1,30408.0,0.2490185,3.21
2,28750.0,0.2633793,3.21
1,29397.0,0.2575825,3.21
2,28182.0,0.2298603,2.86
1,28712.0,0.2256173,2.86
1,93333.0,0.0891867,3.49
1,14857.0,0.5602789,3.49
2,36797.0,0.2262158,3.49
1,20504.0,0.4059727,3.49
1,90893.0,0.0675183,2.59
1,44286.0,0.1385752,2.59
2,21167.0,0.2899297,2.59
1,42679.0,0.143793,2.59
1,30909.0,0.2433956,3.39
1,29129.0,0.2582689,3.39
1,23110.0,0.3255351,3.39
1,21126.0,0.3561069,3.39
1,22981.0,0.3273624,3.39
2,34758.0,0.2164427,3.39
1,12041.0,0.6247916,3.39
1,24602.0,0.3057928,3.39
1,19013.0,0.4145213,3.5
1,19013.0,0.4145213,3.5
2,28295.0,0.2570252,3.11
1,29318.0,0.2480568,3.11
1,37841.0,0.2022752,3.3
1,28462.0,0.2689304,3.3
1,36587.0,0.2092081,3.3
2,38750.0,0.1975302,3.3
1,33095.0,0.2312826,3.3
1,10139.0,0.7074919,2.92
2,38125.0,0.1881511,2.92
1,10347.0,0.6932696,2.92
1,63344.0,0.1704164,4.63
1,26676.0,0.2774966,3.49
2,80192.0,0.0923097,3.49
1,26729.0,0.2769464,3.49
1,52750.0,0.1299483,3.02
1,33853.0,0.2024865,3.02
1,20393.0,0.3361337,3.02
2,80088.0,0.0855905,3.02
1,41354.0,0.1657584,3.02
1,70870.0,0.075266,2.16
1,9438.0,0.5929211,2.55
2,19788.0,0.2827971,2.55
1,14926.0,0.3749155,2.55
2,65729.0,0.0810685,2.43
1,50694.0,0.1051121,2.43
2,24511.0,0.282532,3.01
1,25083.0,0.2760891,3.01
2,20739.0,0.2792387,2.68
1,21146.0,0.2738641,2.68
2,16818.0,0.4317174,3.33
1,16818.0,0.4317174,3.33
1,114688.0,0.0514095,2.47
1,19786.0,0.3342631,3.01
1,60565.0,0.1459522,4.21
2,29323.0,0.301456,4.21
1,60179.0,0.1468883,4.21
1,30659.0,0.204961,2.84
2,30667.0,0.2049075,2.84
1,30662.0,0.2049409,2.84
2,36528.0,0.1600016,2.72
1,36528.0,0.1600016,2.72
1,32000.0,0.2264538,3.07
1,61189.0,0.1184285,3.07
1,29685.0,0.2441139,3.07
2,40979.0,0.176835,3.07
1,65833.0,0.1100743,3.07
1,35054.0,0.2067245,3.07
1,29500.0,0.2931448,3.5
1,37083.0,0.2332005,3.5
2,87457.0,0.0988803,3.5
1,71307.0,0.1212752,3.5
1,31250.0,0.2461769,3.22
1,35888.0,0.2143621,3.22
2,43911.0,0.1751959,3.22
1,36908.0,0.2084379,3.22
2,36190.0,0.167855,2.62
1,36190.0,0.167855,2.62
1,6837.0,1.143127,3.71
1,6837.0,1.143127,3.71
1,12031.0,0.7815595,4.79
1,12031.0,0.7815595,4.79
2,43125.0,0.18506,3.48
1,16938.0,0.4711722,3.48
1,20500.0,0.3212554,3.02
1,20500.0,0.3212554,3.02
1,43636.0,0.1582996,2.86
1,36724.0,0.1880939,2.86
1,26196.0,0.2636876,2.86
2,62063.0,0.1112992,2.86
1,46500.0,0.1485497,2.86
1,53972.0,0.1279842,2.86
1,31786.0,0.212102,2.72
1,31538.0,0.2137699,2.72
2,14145.0,0.3944374,2.83
1,13750.0,0.4057685,2.83
2,100357.0,0.0750669,3.11
1,54038.0,0.1394109,3.11
1,25833.0,0.272978,3.26
1,19583.0,0.3601001,3.26
2,8417.0,0.7352762,2.5
1,8417.0,0.7352762,2.5
1,42656.0,0.1604727,2.85
1,34847.0,0.1964336,2.85
1,47628.0,0.1437206,2.85
2,49191.0,0.139154,2.85
1,100227.0,0.0682962,2.85
1,46500.0,0.1472069,2.85
1,26400.0,0.2831554,3.3
1,59583.0,0.1254603,3.3
1,24851.0,0.3008049,3.3
2,34023.0,0.2197132,3.3
1,85074.0,0.0878682,3.3
1,31275.0,0.2390185,3.3
1,18393.0,0.5149871,4.05
1,18393.0,0.5149871,4.05
2,42371.0,0.1388239,2.56
1,41839.0,0.1405891,2.56
1,28750.0,0.2739738,3.59
1,21761.0,0.3619662,3.59
2,26154.0,0.301168,3.59
1,40054.0,0.1966532,3.59
1,25991.0,0.3030567,3.59
1,10417.0,0.5193386,2.52
1,10417.0,0.5193386,2.52
1,22083.0,0.3501252,3.36
1,40750.0,0.1897378,3.36
1,20650.0,0.374422,3.36
2,28039.0,0.2757522,3.36
1,23924.0,0.3231824,3.36
1,41321.0,0.1899565,3.36
1,26962.0,0.2911205,3.36
2,55793.0,0.1406842,3.36
1,62841.0,0.1249056,3.36
1,46863.0,0.1674923,3.36
1,30764.0,0.2178622,3.01
2,17440.0,0.384307,3.01
1,17143.0,0.390965,3.01
2,42566.0,0.1374303,2.54
1,39000.0,0.1499964,2.54
1,22889.0,0.2960344,2.97
2,28073.0,0.2413682,2.97
1,23252.0,0.2914128,2.97
1,63981.0,0.127397,3.6
1,36546.0,0.2230337,3.6
1,21341.0,0.3819403,3.6
2,7176.0,1.135868,3.6
1,23929.0,0.3406322,3.6
1,35632.0,0.2287547,3.6
1,20729.0,0.2454294,2.23
1,27604.0,0.1843032,2.23
1,7134.0,1.0953016,3.29
1,34278.0,0.2279562,3.29
1,28529.0,0.2738926,3.29
2,51000.0,0.1532134,3.29
1,49333.0,0.1583906,3.29
1,37595.0,0.2078436,3.29
1,28438.0,0.2394135,2.84
1,69342.0,0.0988737,2.99
1,26364.0,0.2600555,2.99
1,55278.0,0.1240295,2.99
2,40610.0,0.1688279,2.99
1,16875.0,0.4062875,2.99
1,38639.0,0.1774399,2.99
1,55909.0,0.2000399,4.64
1,61495.0,0.1612142,4.35
1,24219.0,0.4093427,4.35
1,25982.0,0.3815669,4.35
1,31231.0,0.2423025,3.24
2,49196.0,0.1538204,3.24
1,31494.0,0.2402791,3.24
1,46250.0,0.1549061,3.22
1,30846.0,0.2322638,3.22
1,22373.0,0.3202257,3.22
1,40244.0,0.1780243,3.22
2,35000.0,0.2046974,3.22
1,27800.0,0.2577126,3.22
1,30697.0,0.2333912,3.22
1,33438.0,0.2108381,3.17
2,46250.0,0.1524325,3.17
1,34500.0,0.2043479,3.17
1,11500.0,0.7556555,4.04
2,41389.0,0.1716486,3.16
1,41389.0,0.1716486,3.16
2,27250.0,0.1648038,2.09
1,27250.0,0.1648038,2.09
2,44375.0,0.1368648,2.58
1,80096.0,0.0758262,2.58
1,31194.0,0.2779624,3.73
1,20963.0,0.4136221,3.73
1,25530.0,0.3396302,3.73
2,23167.0,0.374272,3.73
1,11618.0,0.7463212,3.73
1,22249.0,0.3897146,3.73
1,52151.0,0.1278154,2.74
1,50669.0,0.1315538,2.74
1,41348.0,0.214141,3.83
1,40588.0,0.2181507,3.83
2,49107.0,0.1364142,2.9
1,16000.0,0.4186808,2.9
1,58864.0,0.1309642,3.37
1,14250.0,0.5409878,3.37
1,49010.0,0.157296,3.37
2,39032.0,0.1975066,3.37
1,39718.0,0.1940953,3.37
1,26417.0,0.289749,3.45
1,42386.0,0.1805856,3.45
1,23272.0,0.328906,3.45
2,28202.0,0.2714098,3.45
1,23934.0,0.3198086,3.45
1,33984.0,0.2390686,3.27
1,60665.0,0.1203554,3.53
1,27622.0,0.2643313,3.53
1,25673.0,0.2843983,3.53
2,35217.0,0.2073248,3.53
1,46131.0,0.1582744,3.53
1,31036.0,0.2352545,3.53
1,47361.0,0.1264016,2.57
1,34375.0,0.1741529,2.57
2,78452.0,0.0763079,2.57
1,14750.0,0.4058648,2.57
1,58894.0,0.1016488,2.57
1,15938.0,0.5914619,4.11
1,15938.0,0.5914619,4.11
1,71453.0,0.1167086,3.46
1,58720.0,0.142016,3.46
2,55417.0,0.1504805,3.46
1,66181.0,0.1260056,3.46
1,16346.0,0.5028747,3.84
1,11913.0,0.6900016,3.84
2,6615.0,1.2426288,3.84
1,11875.0,0.6922096,3.84
2,9323.0,0.8218018,3.39
1,38125.0,0.2009615,3.39
1,49095.0,0.1570785,3.45
1,21383.0,0.3606495,3.45
2,48750.0,0.1581901,3.45
1,23486.0,0.3283559,3.45
2,16424.0,0.3069507,2.25
1,16424.0,0.3069507,2.25
1,8472.0,0.8519131,3.28
1,8889.0,0.8119482,3.28
2,16429.0,0.4366023,2.99
1,16429.0,0.4366023,2.99
1,24306.0,0.2978699,3.23
1,30341.0,0.2386219,3.23
1,43403.0,0.1474667,3.01
1,71154.0,0.1245138,3.68
1,82564.0,0.1073065,3.68
1,71635.0,0.1236777,3.68
1,57847.0,0.1409671,3.47
1,37137.0,0.2195794,3.47
1,40625.0,0.2007267,3.47
2,52500.0,0.1553242,3.47
1,41729.0,0.1954162,3.47
1,20508.0,0.309249,2.65
2,19279.0,0.3289631,2.65
1,19705.0,0.3218513,2.65
2,84028.0,0.0666094,2.41
1,84028.0,0.0666094,2.41
1,17857.0,0.5500411,4.31
2,22188.0,0.4426755,4.31
1,21953.0,0.4474142,4.31
1,36625.0,0.1489489,2.53
1,38021.0,0.14348,2.53
1,29787.0,0.3256378,4.07
1,29787.0,0.3256378,4.07
1,46103.0,0.160927,3.25
1,36736.0,0.2019604,3.25
1,18250.0,0.3794699,3.04
1,31063.0,0.2229445,3.04
1,26047.0,0.265878,3.04
2,34412.0,0.2012474,3.04
1,28750.0,0.2408809,3.04
1,33661.0,0.2351292,3.48
1,32635.0,0.2425213,3.48
2,24605.0,0.3085542,3.31
1,23421.0,0.3241525,3.31
2,101591.0,0.0714217,2.95
1,45587.0,0.1591638,2.95
1,24421.0,0.3305404,3.47
1,75481.0,0.1069425,3.47
1,38019.0,0.2123183,3.47
2,53478.0,0.150943,3.47
1,30104.0,0.2681414,3.47
1,29355.0,0.2801529,3.57
1,21429.0,0.3837738,3.57
1,23148.0,0.3552742,3.57
1,11538.0,0.5899472,3.07
1,12452.0,0.546644,3.07
2,26731.0,0.2643679,3.13
1,45781.0,0.1543614,3.13
1,97625.0,0.0542904,2.34
2,43036.0,0.1231549,2.34
1,53462.0,0.0991376,2.34
1,26971.0,0.2679425,3.06
2,56271.0,0.1284263,3.06
1,42273.0,0.1709525,3.06
1,30600.0,0.2361659,3.06
1,11701.0,0.6408301,3.32
2,47880.0,0.1566072,3.32
1,33139.0,0.2262697,3.32
1,16118.0,0.5580651,4.12
2,60536.0,0.1485875,4.12
1,21688.0,0.4147406,4.12
2,10504.0,0.5920753,2.93
1,10282.0,0.6048589,2.93
2,8194.0,0.7251786,2.69
1,8935.0,0.6650379,2.69
1,25662.0,0.3566772,3.91
1,16729.0,0.5471368,3.91
1,21530.0,0.4251301,3.91
1,48390.0,0.1313351,2.99
2,13804.0,0.4603961,2.99
1,12262.0,0.5182929,2.99
2,49886.0,0.1238151,2.58
1,48409.0,0.1275928,2.58
1,32813.0,0.2721162,3.59
1,21903.0,0.3223247,3.04
2,68490.0,0.103079,3.04
1,48583.0,0.1453158,3.04
1,31210.0,0.2237054,3.28
2,46786.0,0.1492294,3.28
1,41250.0,0.1692568,3.28
1,36591.0,0.1908077,3.28
1,40375.0,0.1470119,2.51
2,28553.0,0.2078803,2.51
1,29188.0,0.2033578,2.51
1,14554.0,0.5719337,3.78
2,16852.0,0.4939428,3.78
1,15375.0,0.5413934,3.78
2,9519.0,0.7226798,3.12
1,18304.0,0.3758298,3.12
2,41500.0,0.1732565,2.97
1,41500.0,0.1732565,2.97
2,46500.0,0.157624,3.29
1,36250.0,0.2021936,3.29
1,29650.0,0.2807966,3.35
2,85600.0,0.0972619,3.35
1,41250.0,0.2018332,3.35
1,11750.0,0.6375974,3.36
2,27188.0,0.2755542,3.36
1,16250.0,0.4610319,3.36
1,72750.0,0.0956433,3.12
1,32639.0,0.2131821,3.12
2,34167.0,0.2036483,3.12
1,32798.0,0.2121487,3.12
2,100536.0,0.0659565,2.83
1,101786.0,0.0651465,2.83
1,30625.0,0.2996068,4.22
1,30000.0,0.3058486,4.22
2,39063.0,0.2118716,3.38
1,39063.0,0.2118716,3.38
1,29031.0,0.2443702,2.98
1,44306.0,0.1601208,2.98
2,84107.0,0.0843486,2.98
1,48750.0,0.1455243,2.98
2,36544.0,0.1616332,2.76
1,36544.0,0.1616332,2.76
1,6902.0,0.8001286,2.29
1,20750.0,0.2881564,2.79
2,9962.0,0.6002053,2.79
1,11515.0,0.519257,2.79
1,31705.0,0.2196272,3.18
1,25391.0,0.274242,3.18
1,17240.0,0.4039025,3.18
2,23830.0,0.2922064,3.18
1,17134.0,0.4064013,3.18
1,20466.0,0.3402364,3.18
1,45385.0,0.1676553,3.18
1,25625.0,0.296938,3.18
2,37014.0,0.2055718,3.18
1,33984.0,0.2239005,3.18
1,13233.0,0.5759538,3.21
2,19381.0,0.393251,3.21
1,18893.0,0.4034085,3.21
2,67813.0,0.1096455,3.07
1,67813.0,0.1096455,3.07
